Factorial,DataType,Before,After,Size,Duration
24880,Array,1678489214,1678489214,199048,0.003419876
24880,List,1678489214,1678489215,10151040,0.245500088
24881,Array,1678489215,1678489215,199056,0.00338006
24881,List,1678489215,1678489215,10151448,0.264630079
24882,Array,1678489215,1678489215,199064,0.00345993
24882,List,1678489215,1678489215,10151856,0.245009899
24883,Array,1678489215,1678489215,199072,0.003410101
24883,List,1678489215,1678489216,10152264,0.289769888
24884,Array,1678489216,1678489216,199080,0.003390074
24884,List,1678489216,1678489216,10152672,0.245069981
24885,Array,1678489216,1678489216,199088,0.003689766
24885,List,1678489216,1678489216,10153080,0.253170013
24886,Array,1678489216,1678489216,199096,0.003430128
24886,List,1678489216,1678489216,10153488,0.247589827
24887,Array,1678489216,1678489216,199104,0.003700018
24887,List,1678489216,1678489217,10153896,0.238950014
24888,Array,1678489217,1678489217,199112,0.003399849
24888,List,1678489217,1678489217,10154304,0.245599985
24889,Array,1678489217,1678489217,199120,0.003530025
24889,List,1678489217,1678489217,10154712,0.244270086
24890,Array,1678489217,1678489217,199128,0.00338006
24890,List,1678489217,1678489217,10155120,0.286530018
24891,Array,1678489217,1678489217,199136,0.003449917
24891,List,1678489217,1678489218,10155528,0.243139982
24892,Array,1678489218,1678489218,199144,0.00338006
24892,List,1678489218,1678489218,10155936,0.245970011
24893,Array,1678489218,1678489218,199152,0.003440142
24893,List,1678489218,1678489218,10156344,0.25301981
24894,Array,1678489218,1678489218,199160,0.003410101
24894,List,1678489218,1678489218,10156752,0.249449968
24895,Array,1678489218,1678489218,199168,0.003489971
24895,List,1678489218,1678489219,10157160,0.330299854
24896,Array,1678489219,1678489219,199176,0.007699966
24896,List,1678489219,1678489219,10157568,0.372790098
24897,Array,1678489219,1678489219,199184,0.007960081
24897,List,1678489219,1678489219,10157976,0.382950068
24898,Array,1678489219,1678489219,199192,0.008010149
24898,List,1678489219,1678489220,10158384,0.380800009
24899,Array,1678489220,1678489220,199200,0.007910013
24899,List,1678489220,1678489220,10158792,0.37342
24900,Array,1678489220,1678489220,199208,0.00793004
24900,List,1678489220,1678489221,10159200,0.362509966
24901,Array,1678489221,1678489221,199216,0.008009911
24901,List,1678489221,1678489221,10159608,0.365119934
24902,Array,1678489221,1678489221,199224,0.007009983
24902,List,1678489221,1678489221,10160016,0.348279953
24903,Array,1678489221,1678489221,199232,0.006999969
24903,List,1678489221,1678489222,10160424,0.345399857
24904,Array,1678489222,1678489222,199240,0.007380009
24904,List,1678489222,1678489222,10160832,0.360029936
24905,Array,1678489222,1678489222,199248,0.00744009
24905,List,1678489222,1678489222,10161240,0.310459852
24906,Array,1678489222,1678489222,199256,0.003710032
24906,List,1678489222,1678489223,10161648,0.286779881
24907,Array,1678489223,1678489223,199264,0.003780127
24907,List,1678489223,1678489223,10162056,0.238770008
24908,Array,1678489223,1678489223,199272,0.004160166
24908,List,1678489223,1678489223,10162464,0.255109787
24909,Array,1678489223,1678489223,199280,0.00345993
24909,List,1678489223,1678489223,10162872,0.240730047
24910,Array,1678489223,1678489223,199288,0.00338006
24910,List,1678489223,1678489224,10163280,0.247499943
24911,Array,1678489224,1678489224,199296,0.003679991
24911,List,1678489224,1678489224,10163688,0.245249987
24912,Array,1678489224,1678489224,199304,0.003759861
24912,List,1678489224,1678489224,10164096,0.250869989
24913,Array,1678489224,1678489224,199312,0.00338006
24913,List,1678489224,1678489224,10164504,0.280629873
24914,Array,1678489224,1678489224,199320,0.003770113
24914,List,1678489224,1678489225,10164912,0.246940136
24915,Array,1678489225,1678489225,199328,0.003799915
24915,List,1678489225,1678489225,10165320,0.240339994
24916,Array,1678489225,1678489225,199336,0.00338006
24916,List,1678489225,1678489225,10165728,0.256079912
24917,Array,1678489225,1678489225,199344,0.003379822
24917,List,1678489225,1678489225,10166136,0.24202013
24918,Array,1678489225,1678489225,199352,0.003389835
24918,List,1678489225,1678489226,10166544,0.24654007
24919,Array,1678489226,1678489226,199360,0.00345993
24919,List,1678489226,1678489226,10166952,0.278860092
24920,Array,1678489226,1678489226,199368,0.003370047
24920,List,1678489226,1678489226,10167360,0.254199982
24921,Array,1678489226,1678489226,199376,0.003669977
24921,List,1678489226,1678489226,10167768,0.237859964
24922,Array,1678489226,1678489226,199384,0.003350019
24922,List,1678489226,1678489227,10168176,0.250750065
24923,Array,1678489227,1678489227,199392,0.005460024
24923,List,1678489227,1678489227,10168584,0.243050098
24924,Array,1678489227,1678489227,199400,0.003379822
24924,List,1678489227,1678489227,10168992,0.248470068
24925,Array,1678489227,1678489227,199408,0.003449917
24925,List,1678489227,1678489227,10169400,0.242300034
24926,Array,1678489227,1678489227,199416,0.00338006
24926,List,1678489227,1678489228,10169808,0.293129921
24927,Array,1678489228,1678489228,199424,0.00342989
24927,List,1678489228,1678489228,10170216,0.240280151
24928,Array,1678489228,1678489228,199432,0.003400087
24928,List,1678489228,1678489228,10170624,0.261529922
24929,Array,1678489228,1678489228,199440,0.003420115
24929,List,1678489228,1678489228,10171032,0.246659994
24930,Array,1678489228,1678489228,199448,0.003470182
24930,List,1678489228,1678489229,10171440,0.255029917
24931,Array,1678489229,1678489229,199456,0.00342989
24931,List,1678489229,1678489229,10171848,0.241990089
24932,Array,1678489229,1678489229,199464,0.003520012
24932,List,1678489229,1678489229,10172256,0.295330048
24933,Array,1678489229,1678489229,199472,0.00338006
24933,List,1678489229,1678489230,10172664,0.241819859
24934,Array,1678489230,1678489230,199480,0.003370047
24934,List,1678489230,1678489230,10173072,0.247200012
24935,Array,1678489230,1678489230,199488,0.003410101
24935,List,1678489230,1678489230,10173480,0.248130083
24936,Array,1678489230,1678489230,199496,0.003500223
24936,List,1678489230,1678489230,10173888,0.25338006
24937,Array,1678489230,1678489230,199504,0.003419876
24937,List,1678489230,1678489231,10174296,0.240170002
24938,Array,1678489231,1678489231,199512,0.003400087
24938,List,1678489231,1678489231,10174704,0.240939856
24939,Array,1678489231,1678489231,199520,0.00338006
24939,List,1678489231,1678489231,10175112,0.247730017
24940,Array,1678489231,1678489231,199528,0.00342989
24940,List,1678489231,1678489231,10175520,0.282670021
24941,Array,1678489231,1678489231,199536,0.003419876
24941,List,1678489231,1678489232,10175928,0.239429951
24942,Array,1678489232,1678489232,199544,0.003390074
24942,List,1678489232,1678489232,10176336,0.246710062
24943,Array,1678489232,1678489232,199552,0.003370047
24943,List,1678489232,1678489232,10176744,0.247720003
24944,Array,1678489232,1678489232,199560,0.003390074
24944,List,1678489232,1678489232,10177152,0.286619902
24945,Array,1678489232,1678489232,199568,0.039880037
24945,List,1678489232,1678489233,10177560,0.335039854
24946,Array,1678489233,1678489233,199576,0.0079
24946,List,1678489233,1678489233,10177968,0.366600037
24947,Array,1678489233,1678489233,199584,0.007920027
24947,List,1678489233,1678489233,10178376,0.366320133
24948,Array,1678489233,1678489233,199592,0.007960081
24948,List,1678489233,1678489234,10178784,0.379430056
24949,Array,1678489234,1678489234,199600,0.007909775
24949,List,1678489234,1678489234,10179192,0.381150007
24950,Array,1678489234,1678489234,199608,0.007580042
24950,List,1678489234,1678489235,10179600,0.367089987
24951,Array,1678489235,1678489235,199616,0.0072999
24951,List,1678489235,1678489235,10180008,0.35303998
24952,Array,1678489235,1678489235,199624,0.00703001
24952,List,1678489235,1678489235,10180416,0.343029976
24953,Array,1678489235,1678489235,199632,0.007869959
24953,List,1678489235,1678489236,10180824,0.345729828
24954,Array,1678489236,1678489236,199640,0.006999969
24954,List,1678489236,1678489236,10181232,0.34642005
24955,Array,1678489236,1678489236,199648,0.007059813
24955,List,1678489236,1678489236,10181640,0.304219961
24956,Array,1678489236,1678489236,199656,0.007009983
24956,List,1678489236,1678489237,10182048,0.243700027
24957,Array,1678489237,1678489237,199664,0.003399849
24957,List,1678489237,1678489237,10182456,0.25082016
24958,Array,1678489237,1678489237,199672,0.003369808
24958,List,1678489237,1678489237,10182864,0.245409966
24959,Array,1678489237,1678489237,199680,0.003430128
24959,List,1678489237,1678489237,10183272,0.236969948
24960,Array,1678489237,1678489237,199688,0.013559818
24960,List,1678489237,1678489238,10183680,0.242050171
24961,Array,1678489238,1678489238,199696,0.003390074
24961,List,1678489238,1678489238,10184088,0.279299974
24962,Array,1678489238,1678489238,199704,0.00342989
24962,List,1678489238,1678489238,10184496,0.247990131
24963,Array,1678489238,1678489238,199712,0.003409863
24963,List,1678489238,1678489238,10184904,0.245510101
24964,Array,1678489238,1678489238,199720,0.00676012
24964,List,1678489238,1678489239,10185312,0.250349998
24965,Array,1678489239,1678489239,199728,0.003449917
24965,List,1678489239,1678489239,10185720,0.248149872
24966,Array,1678489239,1678489239,199736,0.003430128
24966,List,1678489239,1678489239,10186128,0.244269848
24967,Array,1678489239,1678489239,199744,0.003530025
24967,List,1678489239,1678489239,10186536,0.280450106
24968,Array,1678489239,1678489239,199752,0.003420115
24968,List,1678489239,1678489240,10186944,0.242549896
24969,Array,1678489240,1678489240,199760,0.003400087
24969,List,1678489240,1678489240,10187352,0.242789984
24970,Array,1678489240,1678489240,199768,0.003439903
24970,List,1678489240,1678489240,10187760,0.244279861
24971,Array,1678489240,1678489240,199776,0.00338006
24971,List,1678489240,1678489240,10188168,0.247100115
24972,Array,1678489240,1678489240,199784,0.00338006
24972,List,1678489240,1678489241,10188576,0.248070002
24973,Array,1678489241,1678489241,199792,0.003489971
24973,List,1678489241,1678489241,10188984,0.289690018
24974,Array,1678489241,1678489241,199800,0.00342989
24974,List,1678489241,1678489241,10189392,0.24481988
24975,Array,1678489241,1678489241,199808,0.003400087
24975,List,1678489241,1678489241,10189800,0.247839928
24976,Array,1678489241,1678489241,199816,0.003469944
24976,List,1678489241,1678489242,10190208,0.246900082
24977,Array,1678489242,1678489242,199824,0.003600121
24977,List,1678489242,1678489242,10190616,0.24890995
24978,Array,1678489242,1678489242,199832,0.003419876
24978,List,1678489242,1678489242,10191024,0.246090174
24979,Array,1678489242,1678489242,199840,0.013489962
24979,List,1678489242,1678489242,10191432,0.236119986
24980,Array,1678489242,1678489242,199848,0.006819963
24980,List,1678489242,1678489243,10191840,0.287529945
24981,Array,1678489243,1678489243,199856,0.00338006
24981,List,1678489243,1678489243,10192248,0.244080067
24982,Array,1678489243,1678489243,199864,0.003780127
24982,List,1678489243,1678489243,10192656,0.249670029
24983,Array,1678489243,1678489243,199872,0.004429817
24983,List,1678489243,1678489244,10193064,0.250210047
24984,Array,1678489244,1678489244,199880,0.003370047
24984,List,1678489244,1678489244,10193472,0.246339798
24985,Array,1678489244,1678489244,199888,0.003420115
24985,List,1678489244,1678489244,10193880,0.247359991
24986,Array,1678489244,1678489244,199896,0.003389835
24986,List,1678489244,1678489244,10194288,0.281049967
24987,Array,1678489244,1678489244,199904,0.003400087
24987,List,1678489244,1678489245,10194696,0.250459909
24988,Array,1678489245,1678489245,199912,0.003560066
24988,List,1678489245,1678489245,10195104,0.25323987
24989,Array,1678489245,1678489245,199920,0.00583005
24989,List,1678489245,1678489245,10195512,0.253350019
24990,Array,1678489245,1678489245,199928,0.003400087
24990,List,1678489245,1678489245,10195920,0.246589899
24991,Array,1678489245,1678489245,199936,0.003390074
24991,List,1678489245,1678489246,10196328,0.252509832
24992,Array,1678489246,1678489246,199944,0.003420115
24992,List,1678489246,1678489246,10196736,0.283819914
24993,Array,1678489246,1678489246,199952,0.003520012
24993,List,1678489246,1678489246,10197144,0.250039816
24994,Array,1678489246,1678489246,199960,0.003669977
24994,List,1678489246,1678489246,10197552,0.351390123
24995,Array,1678489246,1678489246,199968,0.008000135
24995,List,1678489246,1678489247,10197960,0.381340027
24996,Array,1678489247,1678489247,199976,0.007970095
24996,List,1678489247,1678489247,10198368,0.378540039
24997,Array,1678489247,1678489247,199984,0.007129908
24997,List,1678489247,1678489248,10198776,0.3829
24998,Array,1678489248,1678489248,199992,0.007610083
24998,List,1678489248,1678489248,10199184,0.37026
24999,Array,1678489248,1678489248,200000,0.007690191
24999,List,1678489248,1678489248,10199592,0.369360209
25000,Array,1678489248,1678489248,200008,0.018850088
25000,List,1678489248,1678489249,10200000,0.343389988
25001,Array,1678489249,1678489249,200016,0.007069826
25001,List,1678489249,1678489249,10200408,0.348330021
25002,Array,1678489249,1678489249,200024,0.007040024
25002,List,1678489249,1678489249,10200816,0.350329876
25003,Array,1678489249,1678489249,200032,0.007159948
25003,List,1678489249,1678489250,10201224,0.346770048
25004,Array,1678489250,1678489250,200040,0.007229805
25004,List,1678489250,1678489250,10201632,0.310260057
25005,Array,1678489250,1678489250,200048,0.00342989
25005,List,1678489250,1678489250,10202040,0.247380018
25006,Array,1678489250,1678489250,200056,0.013089895
25006,List,1678489250,1678489251,10202448,0.233360052
25007,Array,1678489251,1678489251,200064,0.003469944
25007,List,1678489251,1678489251,10202856,0.292850018
25008,Array,1678489251,1678489251,200072,0.004539967
25008,List,1678489251,1678489251,10203264,0.241809845
25009,Array,1678489251,1678489251,200080,0.003400087
25009,List,1678489251,1678489251,10203672,0.243039846
25010,Array,1678489251,1678489251,200088,0.003450155
25010,List,1678489251,1678489252,10204080,0.248880148
25011,Array,1678489252,1678489252,200096,0.003409863
25011,List,1678489252,1678489252,10204488,0.258480072
25012,Array,1678489252,1678489252,200104,0.003469944
25012,List,1678489252,1678489252,10204896,0.246330023
25013,Array,1678489252,1678489252,200112,0.003489971
25013,List,1678489252,1678489252,10205304,0.279399872
25014,Array,1678489252,1678489252,200120,0.00338006
25014,List,1678489252,1678489253,10205712,0.241259813
25015,Array,1678489253,1678489253,200128,0.003590107
25015,List,1678489253,1678489253,10206120,0.24800992
25016,Array,1678489253,1678489253,200136,0.003449917
25016,List,1678489253,1678489253,10206528,0.252150059
25017,Array,1678489253,1678489253,200144,0.003399849
25017,List,1678489253,1678489253,10206936,0.24134016
25018,Array,1678489253,1678489253,200152,0.003460169
25018,List,1678489253,1678489254,10207344,0.249879837
25019,Array,1678489254,1678489254,200160,0.003479958
25019,List,1678489254,1678489254,10207752,0.290750027
25020,Array,1678489254,1678489254,200168,0.003439903
25020,List,1678489254,1678489254,10208160,0.24676013
25021,Array,1678489254,1678489254,200176,0.003439903
25021,List,1678489254,1678489255,10208568,0.239330053
25022,Array,1678489255,1678489255,200184,0.003410101
